src,kind,dst,type,timeStamp,timeAfterBegginSniffing,entropia
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649401.28778,0.017508983612060547,0.0
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649401.288694,0.018422842025756836,0.0
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649401.2915578,0.021286725997924805,0.0
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649401.292321,0.022049903869628906,0.0
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649401.293034,0.02276301383972168,0.0
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649401.29373,0.02345895767211914,0.0
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649401.294388,0.024116992950439453,0.0
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649401.295031,0.024760007858276367,0.0
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649401.295748,0.025476932525634766,0.0
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649401.5010629,0.23079180717468262,0.0
b8:3b:cc:53:19:e6,UNICAST,01:00:5e:00:00:fb,2048,1694649401.617672,0.3474009037017822,0.0
b8:3b:cc:53:19:e6,UNICAST,33:33:00:00:00:fb,34525,1694649401.623662,0.3533909320831299,0.0
b8:3b:cc:53:19:e6,UNICAST,01:00:5e:00:00:fb,2048,1694649401.926667,0.6563959121704102,0.41381685030363374
b8:3b:cc:53:19:e6,UNICAST,33:33:00:00:00:fb,34525,1694649401.9303548,0.6600837707519531,0.39124356362925566
b8:3b:cc:53:19:e6,UNICAST,01:00:5e:00:00:fb,2048,1694649401.932993,0.6627218723297119,0.5916727785823275
b8:3b:cc:53:19:e6,UNICAST,33:33:00:00:00:fb,34525,1694649401.934895,0.6646239757537842,0.5665095065529053
3c:06:30:51:ba:08,UNICAST,01:00:5e:7f:ff:fa,2048,1694649402.1645172,0.8942461013793945,0.6962122601251458
3c:06:30:51:ba:08,UNICAST,01:00:5e:00:00:fb,2048,1694649402.212527,0.942255973815918,0.672294817075638
3c:06:30:51:ba:08,UNICAST,33:33:00:00:00:fb,34525,1694649402.216458,0.9461870193481445,0.6500224216483541
b8:3b:cc:53:19:e6,UNICAST,01:00:5e:00:00:fb,2048,1694649402.229513,0.9592418670654297,0.7424875695421236
b8:3b:cc:53:19:e6,UNICAST,33:33:00:00:00:fb,34525,1694649402.232468,0.9621968269348145,0.7219280948873623
b8:3b:cc:53:19:e6,UNICAST,01:00:5e:00:00:fb,2048,1694649403.463439,2.1931679248809814,0.7918583525674836
b8:3b:cc:53:19:e6,UNICAST,33:33:00:00:00:fb,34525,1694649403.4680698,2.197798728942871,0.7732266742876346
b8:3b:cc:53:19:e6,BROADCAST,ff:ff:ff:ff:ff:ff,2054,1694649403.469696,2.199424982070923,0.828055725379504
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649403.927914,2.6576428413391113,1.0434356963218767
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649403.931055,2.6607840061187744,1.0211191885631825
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649403.94458,2.674309015274048,0.9996551889197438
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649403.946713,2.6764419078826904,0.9790231724570173
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649403.948129,2.6778578758239746,0.9591963191047147
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649403.950315,2.680043935775757,0.9401440773914522
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649403.951454,2.681182861328125,0.9218339291539107
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649403.952824,2.6825530529022217,0.9042326000115628
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649403.957243,2.68697190284729,0.8873068828532795
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649403.979139,2.7088680267333984,0.8710241897828374
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649403.981527,2.7112560272216797,0.85535291293444
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649403.9829981,2.7127270698547363,0.8402626506038279
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649403.983927,2.713655948638916,0.8257243385804643
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649403.9846,2.7143290042877197,0.8117103150186121
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649403.9878862,2.7176151275634766,0.7981943390667416
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649403.988534,2.7182629108428955,0.7851515777256604
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649403.989134,2.718863010406494,0.772558571308465
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649403.989748,2.7194769382476807,0.7603931849390966
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649403.992528,2.722256898880005,0.7486345514120755
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649403.996414,2.7261428833007812,0.7372630092079075
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649404.046898,2.7766268253326416,0.7262600383509772
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649404.04895,2.7786788940429688,0.7156081959922707
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649404.0502012,2.7799301147460938,0.7052910530145211
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649404.051598,2.78132700920105,0.6952931325325005
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649404.052808,2.7825369834899902,0.6855998508530652
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649404.054076,2.7838048934936523,0.6761974612369457
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649404.0553632,2.7850921154022217,0.6670730006443818
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649404.058429,2.7881579399108887,0.658214239532907
3c:06:30:51:ba:08,UNICAST,01:00:5e:7f:ff:fa,2048,1694649404.166636,2.89636492729187,0.6496096346956632
3c:06:30:51:ba:08,UNICAST,01:00:5e:00:00:fb,2048,1694649404.2112,2.9409289360046387,0.6412482850735854
3c:06:30:51:ba:08,UNICAST,33:33:00:00:00:fb,34525,1694649404.214508,2.944236993789673,0.6331198904379891
b8:3b:cc:53:19:e6,BROADCAST,ff:ff:ff:ff:ff:ff,2054,1694649404.387527,3.117255926132202,0.6774113411018926
b8:3b:cc:53:19:e6,UNICAST,01:00:5e:00:00:fb,2048,1694649405.918218,4.647946834564209,0.7588341991423865
b8:3b:cc:53:19:e6,UNICAST,33:33:00:00:00:fb,34525,1694649405.9222348,4.651963710784912,0.7499130933047641
3c:06:30:51:ba:08,UNICAST,01:00:5e:7f:ff:fa,2048,1694649406.168434,4.898162841796875,0.787667201427305
3c:06:30:51:ba:08,UNICAST,01:00:5e:00:00:fb,2048,1694649406.212138,4.941866874694824,0.7789009754356514
3c:06:30:51:ba:08,UNICAST,33:33:00:00:00:fb,34525,1694649406.21588,4.945608854293823,0.7703437707962479
b8:3b:cc:53:19:e6,UNICAST,01:00:5e:00:00:fb,2048,1694649406.84175,5.571478843688965,0.804144968682279
b8:3b:cc:53:19:e6,UNICAST,33:33:00:00:00:fb,34525,1694649406.84621,5.575938940048218,0.7957605450074061
3c:06:30:51:ba:08,BROADCAST,ff:ff:ff:ff:ff:ff,2054,1694649407.0285802,5.7583091259002686,0.8262803458900769
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649407.5258582,6.255587100982666,0.8864396735690099
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649407.528998,6.2587268352508545,0.8777980623457793
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649407.530634,6.260362863540649,0.8693342323450195
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649407.532672,6.26240086555481,0.86104301780308
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649407.550223,6.279952049255371,0.8529194192666134
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649407.552512,6.282240867614746,0.8449586004555178
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649407.5540879,6.283816814422607,0.8371558846817184
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649407.558252,6.287981033325195,0.8295067509351571
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649407.559705,6.28943395614624,0.8220068297286218
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649407.691095,6.42082405090332,0.8146518987766171
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649407.6945002,6.424229145050049,0.8074378785698532
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649407.6980338,6.427762746810913,0.8003608278955696
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649407.700704,6.430433034896851,0.7934169393444825
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649407.703124,6.4328529834747314,0.7866025348372767
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649407.704855,6.434583902359009,0.7799140611970351
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649407.717345,6.447073936462402,0.7733480857885584
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649407.7202282,6.4499571323394775,0.7669012922410143
3c:06:30:51:ba:08,BROADCAST,ff:ff:ff:ff:ff:ff,2054,1694649408.030616,6.760344982147217,0.7605704762665979
3c:06:30:51:ba:08,UNICAST,01:00:5e:7f:ff:fa,2048,1694649408.169305,6.899034023284912,0.806737929570563
3c:06:30:51:ba:08,UNICAST,01:00:5e:00:00:fb,2048,1694649408.211885,6.9416139125823975,0.8002506546412949
3c:06:30:51:ba:08,UNICAST,33:33:00:00:00:fb,34525,1694649408.215511,6.945240020751953,0.7938758497427927
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649408.92373,7.653458833694458,0.8199373009476087
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649408.92665,7.656378984451294,0.813639251331834
b8:3b:cc:53:19:e6,UNICAST,01:00:5e:00:00:fb,2048,1694649408.991998,7.721726894378662,0.8074452440227885
b8:3b:cc:53:19:e6,UNICAST,33:33:00:00:00:fb,34525,1694649408.995384,7.7251129150390625,0.8013527481458026
3c:06:30:51:ba:08,BROADCAST,ff:ff:ff:ff:ff:ff,2054,1694649409.030476,7.760205030441284,0.8254329499900479
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649409.5510259,8.280754804611206,0.8642266154259864
b8:3b:cc:53:19:e6,BROADCAST,ff:ff:ff:ff:ff:ff,2054,1694649409.601303,8.331032037734985,0.858028271631301
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.119765,8.849493980407715,0.8928133248665444
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.1220212,8.851750135421753,0.8865703508911296
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.1234,8.853128910064697,0.8804205959894107
3c:06:30:51:ba:08,UNICAST,01:00:5e:7f:ff:fa,2048,1694649410.169615,8.899343967437744,0.874362043631072
3c:06:30:51:ba:08,UNICAST,01:00:5e:00:00:fb,2048,1694649410.211444,8.94117283821106,0.8683927290103626
3c:06:30:51:ba:08,UNICAST,33:33:00:00:00:fb,34525,1694649410.214633,8.944361925125122,0.8625107378678294
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.324239,9.053967952728271,0.8839530028279402
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.3276422,9.057371139526367,0.8781471359265782
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.3294132,9.059142112731934,0.8724227740365672
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.335797,9.065526008605957,0.8667782578127452
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.3375292,9.06725811958313,0.8612119680307515
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.339208,9.068936824798584,0.8557223247213058
b8:3b:cc:53:19:e6,BROADCAST,ff:ff:ff:ff:ff:ff,2054,1694649410.523629,9.253357887268066,0.8503077862962289
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.532498,9.262226819992065,0.8803842761238172
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.534899,9.264627933502197,0.8749396083875591
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.536499,9.266227960586548,0.8695671272508966
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.5377312,9.267460107803345,0.864265435216065
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.538826,9.268554925918579,0.8590331674719096
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.539978,9.269706964492798,0.8538689911618581
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.5474749,9.277203798294067,0.8487716046535403
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.548586,9.27831482887268,0.8437397368122237
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.549737,9.279465913772583,0.8387721462799282
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.693214,9.422942876815796,0.8338676207618001
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.69622,9.425948858261108,0.829024976321093
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.697932,9.427660942077637,0.8242430566838788
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.699508,9.429236888885498,0.8195207325544401
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.700883,9.430611848831177,0.8148569009421138
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.702401,9.432129859924316,0.8102504845002227
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.70349,9.433218955993652,0.8057004308776027
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.704621,9.43435001373291,0.8012057120831176
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.7056792,9.435408115386963,0.7967653238634602
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.743382,9.473110914230347,0.792378285094452
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.7454562,9.47518515586853,0.7880436371859799
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.746824,9.476552963256836,0.7837604435006447
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.748703,9.478431940078735,0.7795277887861344
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.750185,9.47991394996643,0.7753447786212986
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.751436,9.481164932250977,0.7712105388758437
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.7525692,9.482298135757446,0.7671242151835456
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.7537751,9.483504056930542,0.7630849724288393
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.761488,9.491216897964478,0.7590919942466169
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.762652,9.492380857467651,0.7551444825350513
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.7638028,9.493531703948975,0.7512416569812375
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.764873,9.494601964950562,0.7473827545994293
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.7660291,9.495758056640625,0.7435670292816415
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.76728,9.497009038925171,0.7397937513603704
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.768339,9.498067855834961,0.7360622071831855
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.769496,9.49922490119934,0.7323716986989321
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.977143,9.70687198638916,0.7287215430552866
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.979927,9.709656000137329,0.7251110722073977
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.981809,9.711537837982178,0.7215396325373513
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.983113,9.712841987609863,0.7180065844841923
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.984538,9.714267015457153,0.7145113021842362
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.985913,9.715641975402832,0.7110531731214099
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.9870532,9.716782093048096,0.70763159778736
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.988199,9.717927932739258,0.7042459893510659
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649410.989335,9.719063997268677,0.7008957733377081
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.990399,9.720127820968628,0.6975803873165347
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.991449,9.72117805480957,0.6942992805974824
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.992555,9.722283840179443,0.6910519139363042
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.993602,9.723330974578857,0.6878377592479702
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649410.994644,9.724372863769531,0.6846562993281033
b8:3b:cc:53:19:e6,BROADCAST,ff:ff:ff:ff:ff:ff,2054,1694649411.138099,9.867827892303467,0.6815070275822227
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649411.184116,9.91384482383728,0.7053691364254702
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649411.197502,9.927230834960938,0.7021781610343942
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649411.432585,10.16231393814087,0.6990187449026561
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649411.446635,10.176363945007324,0.6958904129306056
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649411.4492412,10.178970098495483,0.6927926994338982
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649411.4508932,10.180622100830078,0.6897251479181822
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649411.452814,10.1825430393219,0.6866873108598515
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649411.475266,10.204994916915894,0.6836787494926947
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649411.478034,10.207762956619263,0.6806990336002785
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649411.479527,10.209255933761597,0.6777477413139056
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649411.480751,10.210479974746704,0.6748244589159869
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649411.482374,10.212102890014648,0.6719287806486816
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649411.4837859,10.213514804840088,0.6690603085276495
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649411.4849489,10.214677810668945,0.6662186521607785
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649411.486078,10.21580696105957,0.6634034285717378
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649411.487277,10.217005968093872,0.6606142620282272
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649411.48834,10.218068838119507,0.6578507838747826
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649411.489481,10.219209909439087,0.6551126323700129
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649411.490597,10.220325946807861,0.652399452528138
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649411.491648,10.221376895904541,0.6497108959647062
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649411.4970298,10.2267587184906,0.6470466207463725
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649411.509729,10.239457845687866,0.6444062912446202
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649411.5113869,10.241115808486938,0.6417895779933142
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649411.512979,10.242707967758179,0.6391961575499753
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649411.5142279,10.243956804275513,0.6366257123606693
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649411.5154119,10.245140790939331,0.6340779306284103
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649411.516778,10.246506929397583,0.6315525061849708
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649411.517976,10.247704982757568,0.6290491383660111
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649411.519119,10.248847961425781,0.6265675318894242
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649411.520257,10.249985933303833,0.6241073967368108
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649411.521176,10.25090503692627,0.6216684480379919
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649411.527078,10.25680685043335,0.6192504059584747
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649412.069212,10.798940896987915,0.6168529955897851
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649412.087401,10.817129850387573,0.6144759468425901
3c:06:30:51:ba:08,UNICAST,01:00:5e:7f:ff:fa,2048,1694649412.1709619,10.900690793991089,0.612118994342526
3c:06:30:51:ba:08,UNICAST,01:00:5e:00:00:fb,2048,1694649412.211545,10.941273927688599,0.6097818773286604
3c:06:30:51:ba:08,UNICAST,33:33:00:00:00:fb,34525,1694649412.215157,10.944885969161987,0.6074643395545093
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649412.5615768,11.291305780410767,0.6242791231116879
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649412.570719,11.300447940826416,0.6219446462825325
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649412.573567,11.303295850753784,0.6196293224789872
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649412.5787299,11.308458805084229,0.6173329106532757
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649412.5804281,11.310157060623169,0.6150551738010989
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649412.581643,11.31137204170227,0.612795878878039
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649412.582855,11.312583923339844,0.6105547967179803
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649412.58396,11.31368899345398,0.6083317019534947
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649412.585081,11.314810037612915,0.6061263729381363
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649412.586206,11.315934896469116,0.6039385916705984
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649412.587324,11.317052841186523,0.6017681437206781
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649412.588439,11.318167924880981,0.5996148181570031
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649412.5894852,11.319214105606079,0.5974784074764736
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649412.5905979,11.320326805114746,0.5953587075353721
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649412.591716,11.321444988250732,0.5932555174820986
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649412.59265,11.322378873825073,0.5911686396914861
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649412.593516,11.32324504852295,0.5890978797006576
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649412.594369,11.324097871780396,0.5870430461463791
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649412.595231,11.324959993362427,0.5850039507038756
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649412.640956,11.37068486213684,0.5829804080270642
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649412.756562,11.48629093170166,0.5809722356901746
2e:54:75:b4:8d:90,UNICAST,3c:06:30:51:ba:08,2048,1694649412.9271429,11.656871795654297,0.5789792541307155
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649412.930869,11.660598039627075,0.5770012865937517
b8:3b:cc:53:19:e6,UNICAST,01:00:5e:00:00:fb,2048,1694649412.985652,11.715380907058716,0.5750381590774627
b8:3b:cc:53:19:e6,UNICAST,33:33:00:00:00:fb,34525,1694649412.990528,11.720257043838501,0.5730897002799442
3c:06:30:51:ba:08,UNICAST,01:00:5e:7f:ff:fa,2048,1694649414.171652,12.901381015777588,0.5884635802798237
3c:06:30:51:ba:08,UNICAST,01:00:5e:00:00:fb,2048,1694649414.21193,12.941658973693848,0.5864984660000989
3c:06:30:51:ba:08,UNICAST,33:33:00:00:00:fb,34525,1694649414.21563,12.945358991622925,0.5845477646149912
3c:06:30:51:ba:08,UNICAST,2e:54:75:b4:8d:90,2048,1694649415.017283,13.74701189994812,0.5993102962168169
